"chr","coord","gene_name","refseqID","rel_location","utr5_st","utr5_end","cds_st","cds_end","utr3_st","utr3_end","utr5_size","cds_size","utr3_size"
"chr8",23022751,"TNFRSF10B","ENST00000276431.9",1.9395313681028,1379,1243,1242,-80,-81,-2618,136,1322,2537
"chr8",23022758,"TNFRSF10B","ENST00000276431.9",1.93424036281179,1372,1236,1235,-87,-88,-2625,136,1322,2537
"chr8",23022795,"TNFRSF10B","ENST00000276431.9",1.90627362055933,1335,1199,1198,-124,-125,-2662,136,1322,2537
"chr8",23022809,"TNFRSF10B","ENST00000276431.9",1.89569160997732,1321,1185,1184,-138,-139,-2676,136,1322,2537
"chr8",23022820,"TNFRSF10B","ENST00000276431.9",1.88737717309146,1310,1174,1173,-149,-150,-2687,136,1322,2537
"chr8",23022844,"TNFRSF10B","ENST00000276431.9",1.8692365835223,1286,1150,1149,-173,-174,-2711,136,1322,2537
"chr8",23022851,"TNFRSF10B","ENST00000276431.9",1.86394557823129,1279,1143,1142,-180,-181,-2718,136,1322,2537
"chr8",23022853,"TNFRSF10B","ENST00000276431.9",1.86243386243386,1277,1141,1140,-182,-183,-2720,136,1322,2537
"chr8",23022855,"TNFRSF10B","ENST00000276431.9",1.86092214663643,1275,1139,1138,-184,-185,-2722,136,1322,2537
"chr8",23022859,"TNFRSF10B","ENST00000276431.9",1.85789871504157,1271,1135,1134,-188,-189,-2726,136,1322,2537
"chr8",23022861,"TNFRSF10B","ENST00000276431.9",1.85638699924414,1269,1133,1132,-190,-191,-2728,136,1322,2537
"chr8",23022869,"TNFRSF10B","ENST00000276431.9",1.85034013605442,1261,1125,1124,-198,-199,-2736,136,1322,2537
"chr8",23022880,"TNFRSF10B","ENST00000276431.9",1.84202569916856,1250,1114,1113,-209,-210,-2747,136,1322,2537
"chr8",23022894,"TNFRSF10B","ENST00000276431.9",1.83144368858655,1236,1100,1099,-223,-224,-2761,136,1322,2537
"chr8",23022898,"TNFRSF10B","ENST00000276431.9",1.82842025699169,1232,1096,1095,-227,-228,-2765,136,1322,2537
"chr8",23022900,"TNFRSF10B","ENST00000276431.9",1.82690854119426,1230,1094,1093,-229,-230,-2767,136,1322,2537
"chr8",23022904,"TNFRSF10B","ENST00000276431.9",1.8238851095994,1226,1090,1089,-233,-234,-2771,136,1322,2537
"chr8",23022939,"TNFRSF10B","ENST00000276431.9",1.79743008314437,1191,1055,1054,-268,-269,-2806,136,1322,2537
"chr8",23022956,"TNFRSF10B","ENST00000276431.9",1.78458049886621,1174,1038,1037,-285,-286,-2823,136,1322,2537
"chr8",23022975,"TNFRSF10B","ENST00000276431.9",1.77021919879063,1155,1019,1018,-304,-305,-2842,136,1322,2537
"chr8",100920694,"YWHAZ","ENST00000395957.6",1.99864498644986,1078,737,736,-1,-2,-4169,341,737,4167
"chr8",100920714,"YWHAZ","ENST00000395957.6",1.97154471544715,1058,717,716,-21,-22,-4189,341,737,4167
"chr8",100920733,"YWHAZ","ENST00000395957.6",1.94579945799458,1039,698,697,-40,-41,-4208,341,737,4167
"chr8",100920742,"YWHAZ","ENST00000395957.6",1.93360433604336,1030,689,688,-49,-50,-4217,341,737,4167
"chr8",127738357,"MYC","ENST00000707114.1",1.0719696969697,425,95,94,-1225,-1226,-1701,330,1319,475
"chr8",127738360,"MYC","ENST00000707114.1",1.07424242424242,428,98,97,-1222,-1223,-1698,330,1319,475
"chr8",127738363,"MYC","ENST00000707114.1",1.07651515151515,431,101,100,-1219,-1220,-1695,330,1319,475
"chr8",127738366,"MYC","ENST00000707114.1",1.07878787878788,434,104,103,-1216,-1217,-1692,330,1319,475
"chr8",127738369,"MYC","ENST00000707114.1",1.08106060606061,437,107,106,-1213,-1214,-1689,330,1319,475
"chr8",127738372,"MYC","ENST00000707114.1",1.08333333333333,440,110,109,-1210,-1211,-1686,330,1319,475
"chr8",127738384,"MYC","ENST00000707114.1",1.09242424242424,452,122,121,-1198,-1199,-1674,330,1319,475
"chr8",127738398,"MYC","ENST00000707114.1",1.1030303030303,466,136,135,-1184,-1185,-1660,330,1319,475
"chr8",127738402,"MYC","ENST00000707114.1",1.10606060606061,470,140,139,-1180,-1181,-1656,330,1319,475
"chr8",127738490,"MYC","ENST00000707114.1",1.17272727272727,558,228,227,-1092,-1093,-1568,330,1319,475
"chr8",127738496,"MYC","ENST00000707114.1",1.17727272727273,564,234,233,-1086,-1087,-1562,330,1319,475
"chr8",127738503,"MYC","ENST00000707114.1",1.18257575757576,571,241,240,-1079,-1080,-1555,330,1319,475
"chr8",127738518,"MYC","ENST00000707114.1",1.19393939393939,586,256,255,-1064,-1065,-1540,330,1319,475
"chr8",127738542,"MYC","ENST00000707114.1",1.21212121212121,610,280,279,-1040,-1041,-1516,330,1319,475
"chr8",127738545,"MYC","ENST00000707114.1",1.21439393939394,613,283,282,-1037,-1038,-1513,330,1319,475
"chr8",127738555,"MYC","ENST00000707114.1",1.2219696969697,623,293,292,-1027,-1028,-1503,330,1319,475
"chr8",127738590,"MYC","ENST00000707114.1",1.24848484848485,658,328,327,-992,-993,-1468,330,1319,475
"chr8",127738600,"MYC","ENST00000707114.1",1.25606060606061,668,338,337,-982,-983,-1458,330,1319,475
"chr8",127738621,"MYC","ENST00000707114.1",1.2719696969697,689,359,358,-961,-962,-1437,330,1319,475
"chr8",127738654,"MYC","ENST00000707114.1",1.2969696969697,722,392,391,-928,-929,-1404,330,1319,475
"chr8",127738657,"MYC","ENST00000707114.1",1.29924242424242,725,395,394,-925,-926,-1401,330,1319,475
"chr8",127738662,"MYC","ENST00000707114.1",1.3030303030303,730,400,399,-920,-921,-1396,330,1319,475
"chr8",127738713,"MYC","ENST00000707114.1",1.34166666666667,781,451,450,-869,-870,-1345,330,1319,475
"chr8",127738720,"MYC","ENST00000707114.1",1.3469696969697,788,458,457,-862,-863,-1338,330,1319,475
"chr8",127738733,"MYC","ENST00000707114.1",1.35681818181818,801,471,470,-849,-850,-1325,330,1319,475
"chr8",127738743,"MYC","ENST00000707114.1",1.36439393939394,811,481,480,-839,-840,-1315,330,1319,475
"chr8",127738767,"MYC","ENST00000707114.1",1.38257575757576,835,505,504,-815,-816,-1291,330,1319,475
"chr8",127738785,"MYC","ENST00000707114.1",1.39621212121212,853,523,522,-797,-798,-1273,330,1319,475
"chr8",127738792,"MYC","ENST00000707114.1",1.40151515151515,860,530,529,-790,-791,-1266,330,1319,475
"chr8",127738798,"MYC","ENST00000707114.1",1.40606060606061,866,536,535,-784,-785,-1260,330,1319,475
"chr8",127738820,"MYC","ENST00000707114.1",1.42272727272727,888,558,557,-762,-763,-1238,330,1319,475
"chr8",127738836,"MYC","ENST00000707114.1",1.43484848484848,904,574,573,-746,-747,-1222,330,1319,475
"chr8",127738852,"MYC","ENST00000707114.1",1.4469696969697,920,590,589,-730,-731,-1206,330,1319,475
"chr8",127738878,"MYC","ENST00000707114.1",1.46666666666667,946,616,615,-704,-705,-1180,330,1319,475
"chr8",127738879,"MYC","ENST00000707114.1",1.46742424242424,947,617,616,-703,-704,-1179,330,1319,475
"chr8",127738895,"MYC","ENST00000707114.1",1.47954545454545,963,633,632,-687,-688,-1163,330,1319,475
"chr8",127738902,"MYC","ENST00000707114.1",1.48484848484848,970,640,639,-680,-681,-1156,330,1319,475
"chr8",127738928,"MYC","ENST00000707114.1",1.50454545454545,996,666,665,-654,-655,-1130,330,1319,475
"chr8",127738935,"MYC","ENST00000707114.1",1.50984848484848,1003,673,672,-647,-648,-1123,330,1319,475
"chr8",127738957,"MYC","ENST00000707114.1",1.52651515151515,1025,695,694,-625,-626,-1101,330,1319,475
"chr8",127738962,"MYC","ENST00000707114.1",1.53030303030303,1030,700,699,-620,-621,-1096,330,1319,475
"chr8",127738984,"MYC","ENST00000707114.1",1.5469696969697,1052,722,721,-598,-599,-1074,330,1319,475
"chr8",127739004,"MYC","ENST00000707114.1",1.56212121212121,1072,742,741,-578,-579,-1054,330,1319,475
"chr8",127739007,"MYC","ENST00000707114.1",1.56439393939394,1075,745,744,-575,-576,-1051,330,1319,475
"chr8",127739010,"MYC","ENST00000707114.1",1.56666666666667,1078,748,747,-572,-573,-1048,330,1319,475
"chr8",127740396,"MYC","ENST00000707114.1",1.57424242424242,1088,758,757,-562,-563,-1038,330,1319,475
"chr8",127740405,"MYC","ENST00000707114.1",1.58106060606061,1097,767,766,-553,-554,-1029,330,1319,475
"chr8",127740450,"MYC","ENST00000707114.1",1.61515151515152,1142,812,811,-508,-509,-984,330,1319,475
"chr8",127740463,"MYC","ENST00000707114.1",1.625,1155,825,824,-495,-496,-971,330,1319,475
"chr8",127740469,"MYC","ENST00000707114.1",1.62954545454545,1161,831,830,-489,-490,-965,330,1319,475
"chr8",127740481,"MYC","ENST00000707114.1",1.63863636363636,1173,843,842,-477,-478,-953,330,1319,475
"chr8",127740498,"MYC","ENST00000707114.1",1.65151515151515,1190,860,859,-460,-461,-936,330,1319,475
"chr8",127740500,"MYC","ENST00000707114.1",1.6530303030303,1192,862,861,-458,-459,-934,330,1319,475
"chr8",127740508,"MYC","ENST00000707114.1",1.65909090909091,1200,870,869,-450,-451,-926,330,1319,475
"chr8",127740515,"MYC","ENST00000707114.1",1.66439393939394,1207,877,876,-443,-444,-919,330,1319,475
"chr8",127740520,"MYC","ENST00000707114.1",1.66818181818182,1212,882,881,-438,-439,-914,330,1319,475
"chr8",127740529,"MYC","ENST00000707114.1",1.675,1221,891,890,-429,-430,-905,330,1319,475
"chr8",127740531,"MYC","ENST00000707114.1",1.67651515151515,1223,893,892,-427,-428,-903,330,1319,475
"chr8",127740540,"MYC","ENST00000707114.1",1.68333333333333,1232,902,901,-418,-419,-894,330,1319,475
"chr8",127740568,"MYC","ENST00000707114.1",1.70454545454545,1260,930,929,-390,-391,-866,330,1319,475
"chr8",127740578,"MYC","ENST00000707114.1",1.71212121212121,1270,940,939,-380,-381,-856,330,1319,475
"chr8",127740583,"MYC","ENST00000707114.1",1.71590909090909,1275,945,944,-375,-376,-851,330,1319,475
"chr8",127740585,"MYC","ENST00000707114.1",1.71742424242424,1277,947,946,-373,-374,-849,330,1319,475
"chr8",127740588,"MYC","ENST00000707114.1",1.71969696969697,1280,950,949,-370,-371,-846,330,1319,475
"chr8",127740591,"MYC","ENST00000707114.1",1.7219696969697,1283,953,952,-367,-368,-843,330,1319,475
"chr8",127740606,"MYC","ENST00000707114.1",1.73333333333333,1298,968,967,-352,-353,-828,330,1319,475
"chr8",127740614,"MYC","ENST00000707114.1",1.73939393939394,1306,976,975,-344,-345,-820,330,1319,475
"chr8",127740621,"MYC","ENST00000707114.1",1.74469696969697,1313,983,982,-337,-338,-813,330,1319,475
"chr8",127740623,"MYC","ENST00000707114.1",1.74621212121212,1315,985,984,-335,-336,-811,330,1319,475
"chr8",127740642,"MYC","ENST00000707114.1",1.76060606060606,1334,1004,1003,-316,-317,-792,330,1319,475
"chr8",127740647,"MYC","ENST00000707114.1",1.76439393939394,1339,1009,1008,-311,-312,-787,330,1319,475
"chr8",127740665,"MYC","ENST00000707114.1",1.7780303030303,1357,1027,1026,-293,-294,-769,330,1319,475
"chr8",127740668,"MYC","ENST00000707114.1",1.78030303030303,1360,1030,1029,-290,-291,-766,330,1319,475
"chr8",127740671,"MYC","ENST00000707114.1",1.78257575757576,1363,1033,1032,-287,-288,-763,330,1319,475
"chr8",127740672,"MYC","ENST00000707114.1",1.78333333333333,1364,1034,1033,-286,-287,-762,330,1319,475
"chr8",127740674,"MYC","ENST00000707114.1",1.78484848484848,1366,1036,1035,-284,-285,-760,330,1319,475
"chr8",127740690,"MYC","ENST00000707114.1",1.7969696969697,1382,1052,1051,-268,-269,-744,330,1319,475
"chr8",127740696,"MYC","ENST00000707114.1",1.80151515151515,1388,1058,1057,-262,-263,-738,330,1319,475
"chr8",127740702,"MYC","ENST00000707114.1",1.80606060606061,1394,1064,1063,-256,-257,-732,330,1319,475
"chr8",127740732,"MYC","ENST00000707114.1",1.82878787878788,1424,1094,1093,-226,-227,-702,330,1319,475
"chr8",127740748,"MYC","ENST00000707114.1",1.84090909090909,1440,1110,1109,-210,-211,-686,330,1319,475
"chr8",127740776,"MYC","ENST00000707114.1",1.86212121212121,1468,1138,1137,-182,-183,-658,330,1319,475
"chr8",127740777,"MYC","ENST00000707114.1",1.86287878787879,1469,1139,1138,-181,-182,-657,330,1319,475
"chr8",127740838,"MYC","ENST00000707114.1",1.90909090909091,1530,1200,1199,-120,-121,-596,330,1319,475
"chr8",127740854,"MYC","ENST00000707114.1",1.92121212121212,1546,1216,1215,-104,-105,-580,330,1319,475
"chr8",127740858,"MYC","ENST00000707114.1",1.92424242424242,1550,1220,1219,-100,-101,-576,330,1319,475
"chr8",127740861,"MYC","ENST00000707114.1",1.92651515151515,1553,1223,1222,-97,-98,-573,330,1319,475
"chr8",127740862,"MYC","ENST00000707114.1",1.92727272727273,1554,1224,1223,-96,-97,-572,330,1319,475
"chr8",127740870,"MYC","ENST00000707114.1",1.93333333333333,1562,1232,1231,-88,-89,-564,330,1319,475
"chr8",127740886,"MYC","ENST00000707114.1",1.94545454545455,1578,1248,1247,-72,-73,-548,330,1319,475
"chr8",127740888,"MYC","ENST00000707114.1",1.9469696969697,1580,1250,1249,-70,-71,-546,330,1319,475
"chr8",127740891,"MYC","ENST00000707114.1",1.94924242424242,1583,1253,1252,-67,-68,-543,330,1319,475
"chr8",127740898,"MYC","ENST00000707114.1",1.95454545454545,1590,1260,1259,-60,-61,-536,330,1319,475
"chr8",127740913,"MYC","ENST00000707114.1",1.96590909090909,1605,1275,1274,-45,-46,-521,330,1319,475
"chr8",127740915,"MYC","ENST00000707114.1",1.96742424242424,1607,1277,1276,-43,-44,-519,330,1319,475
"chr8",127740928,"MYC","ENST00000707114.1",1.97727272727273,1620,1290,1289,-30,-31,-506,330,1319,475
"chr8",127740934,"MYC","ENST00000707114.1",1.98181818181818,1626,1296,1295,-24,-25,-500,330,1319,475
"chr8",127740936,"MYC","ENST00000707114.1",1.98333333333333,1628,1298,1297,-22,-23,-498,330,1319,475
"chr8",127740940,"MYC","ENST00000707114.1",1.98636363636364,1632,1302,1301,-18,-19,-494,330,1319,475
"chr8",127740942,"MYC","ENST00000707114.1",1.98787878787879,1634,1304,1303,-16,-17,-492,330,1319,475
"chr8",127740945,"MYC","ENST00000707114.1",1.99015151515152,1637,1307,1306,-13,-14,-489,330,1319,475
"chr8",127740957,"MYC","ENST00000707114.1",1.99924242424242,1649,1319,1318,-1,-2,-477,330,1319,475
"chr9",99149198,"TGFBR1","ENST00000374990.6",1.91647150663544,1268,1174,1173,-107,-108,-4451,94,1280,4343
"chr9",99149204,"TGFBR1","ENST00000374990.6",1.92115534738486,1274,1180,1179,-101,-102,-4445,94,1280,4343
"chr9",99149233,"TGFBR1","ENST00000374990.6",1.94379391100703,1303,1209,1208,-72,-73,-4416,94,1280,4343
"chr9",99149245,"TGFBR1","ENST00000374990.6",1.95316159250585,1315,1221,1220,-60,-61,-4404,94,1280,4343
"chr9",99149279,"TGFBR1","ENST00000374990.6",1.97970335675254,1349,1255,1254,-26,-27,-4370,94,1280,4343
"chr9",99149283,"TGFBR1","ENST00000374990.6",1.98282591725215,1353,1259,1258,-22,-23,-4366,94,1280,4343
"chr9",99149286,"TGFBR1","ENST00000374990.6",1.98516783762685,1356,1262,1261,-19,-20,-4363,94,1280,4343
"chr9",130883981,"ABL1","ENST00000318560.6",1.49837901562039,1883,1691,1690,-1702,-1703,-3694,192,3392,1991
"chr9",130884032,"ABL1","ENST00000318560.6",1.51340996168582,1934,1742,1741,-1651,-1652,-3643,192,3392,1991
"chr9",130884077,"ABL1","ENST00000318560.6",1.52667256115532,1979,1787,1786,-1606,-1607,-3598,192,3392,1991
"chr9",130884091,"ABL1","ENST00000318560.6",1.5307987032125,1993,1801,1800,-1592,-1593,-3584,192,3392,1991
"chr9",130884103,"ABL1","ENST00000318560.6",1.53433539640436,2005,1813,1812,-1580,-1581,-3572,192,3392,1991
"chr9",130884104,"ABL1","ENST00000318560.6",1.53463012083702,2006,1814,1813,-1579,-1580,-3571,192,3392,1991
"chr9",130884113,"ABL1","ENST00000318560.6",1.53728264073092,2015,1823,1822,-1570,-1571,-3562,192,3392,1991
"chr9",130884120,"ABL1","ENST00000318560.6",1.5393457117595,2022,1830,1829,-1563,-1564,-3555,192,3392,1991
"chr9",130884127,"ABL1","ENST00000318560.6",1.54140878278809,2029,1837,1836,-1556,-1557,-3548,192,3392,1991
"chr9",130884136,"ABL1","ENST00000318560.6",1.54406130268199,2038,1846,1845,-1547,-1548,-3539,192,3392,1991
"chr9",130884142,"ABL1","ENST00000318560.6",1.54582964927793,2044,1852,1851,-1541,-1542,-3533,192,3392,1991
"chr9",130884145,"ABL1","ENST00000318560.6",1.54671382257589,2047,1855,1854,-1538,-1539,-3530,192,3392,1991
"chr9",130884164,"ABL1","ENST00000318560.6",1.55231358679635,2066,1874,1873,-1519,-1520,-3511,192,3392,1991
"chr9",130884170,"ABL1","ENST00000318560.6",1.55408193339228,2072,1880,1879,-1513,-1514,-3505,192,3392,1991
"chr9",130884181,"ABL1","ENST00000318560.6",1.55732390215149,2083,1891,1890,-1502,-1503,-3494,192,3392,1991
"chr9",130884211,"ABL1","ENST00000318560.6",1.56616563513115,2113,1921,1920,-1472,-1473,-3464,192,3392,1991
"chr9",130884214,"ABL1","ENST00000318560.6",1.56704980842912,2116,1924,1923,-1469,-1470,-3461,192,3392,1991
"chr9",130884217,"ABL1","ENST00000318560.6",1.56793398172709,2119,1927,1926,-1466,-1467,-3458,192,3392,1991
"chr9",130884218,"ABL1","ENST00000318560.6",1.56822870615974,2120,1928,1927,-1465,-1466,-3457,192,3392,1991
"chr9",130884235,"ABL1","ENST00000318560.6",1.57323902151488,2137,1945,1944,-1448,-1449,-3440,192,3392,1991
"chr9",130884245,"ABL1","ENST00000318560.6",1.57618626584144,2147,1955,1954,-1438,-1439,-3430,192,3392,1991
"chr9",130884249,"ABL1","ENST00000318560.6",1.57736516357206,2151,1959,1958,-1434,-1435,-3426,192,3392,1991
"chr9",130884258,"ABL1","ENST00000318560.6",1.58001768346596,2160,1968,1967,-1425,-1426,-3417,192,3392,1991
"chr9",130884277,"ABL1","ENST00000318560.6",1.58561744768641,2179,1987,1986,-1406,-1407,-3398,192,3392,1991
"chr9",130884280,"ABL1","ENST00000318560.6",1.58650162098438,2182,1990,1989,-1403,-1404,-3395,192,3392,1991
"chr9",130884298,"ABL1","ENST00000318560.6",1.59180666077218,2200,2008,2007,-1385,-1386,-3377,192,3392,1991
"chr9",130884327,"ABL1","ENST00000318560.6",1.60035366931919,2229,2037,2036,-1356,-1357,-3348,192,3392,1991
"chr9",130884344,"ABL1","ENST00000318560.6",1.60536398467433,2246,2054,2053,-1339,-1340,-3331,192,3392,1991
"chr9",130884361,"ABL1","ENST00000318560.6",1.61037430002947,2263,2071,2070,-1322,-1323,-3314,192,3392,1991
"chr9",130884364,"ABL1","ENST00000318560.6",1.61125847332744,2266,2074,2073,-1319,-1320,-3311,192,3392,1991
"chr9",130884373,"ABL1","ENST00000318560.6",1.61391099322134,2275,2083,2082,-1310,-1311,-3302,192,3392,1991
"chr9",130884376,"ABL1","ENST00000318560.6",1.6147951665193,2278,2086,2085,-1307,-1308,-3299,192,3392,1991
"chr9",130884384,"ABL1","ENST00000318560.6",1.61715296198055,2286,2094,2093,-1299,-1300,-3291,192,3392,1991
"chr9",130884388,"ABL1","ENST00000318560.6",1.61833185971117,2290,2098,2097,-1295,-1296,-3287,192,3392,1991
"chr9",130884412,"ABL1","ENST00000318560.6",1.6254052460949,2314,2122,2121,-1271,-1272,-3263,192,3392,1991
"chr9",130884418,"ABL1","ENST00000318560.6",1.62717359269083,2320,2128,2127,-1265,-1266,-3257,192,3392,1991
"chr9",130884469,"ABL1","ENST00000318560.6",1.64220453875626,2371,2179,2178,-1214,-1215,-3206,192,3392,1991
"chr9",130884470,"ABL1","ENST00000318560.6",1.64249926318892,2372,2180,2179,-1213,-1214,-3205,192,3392,1991
"chr9",130884473,"ABL1","ENST00000318560.6",1.64338343648688,2375,2183,2182,-1210,-1211,-3202,192,3392,1991
"chr9",130884475,"ABL1","ENST00000318560.6",1.6439728853522,2377,2185,2184,-1208,-1209,-3200,192,3392,1991
"chr9",130884479,"ABL1","ENST00000318560.6",1.64515178308282,2381,2189,2188,-1204,-1205,-3196,192,3392,1991
"chr9",130884489,"ABL1","ENST00000318560.6",1.64809902740937,2391,2199,2198,-1194,-1195,-3186,192,3392,1991
"chr9",130884493,"ABL1","ENST00000318560.6",1.64927792513999,2395,2203,2202,-1190,-1191,-3182,192,3392,1991
"chr9",130884506,"ABL1","ENST00000318560.6",1.65310934276452,2408,2216,2215,-1177,-1178,-3169,192,3392,1991
"chr9",130884512,"ABL1","ENST00000318560.6",1.65487768936045,2414,2222,2221,-1171,-1172,-3163,192,3392,1991
"chr9",130884517,"ABL1","ENST00000318560.6",1.65635131152373,2419,2227,2226,-1166,-1167,-3158,192,3392,1991
"chr9",130884556,"ABL1","ENST00000318560.6",1.66784556439729,2458,2266,2265,-1127,-1128,-3119,192,3392,1991
"chr9",130884563,"ABL1","ENST00000318560.6",1.66990863542588,2465,2273,2272,-1120,-1121,-3112,192,3392,1991
"chr9",130884570,"ABL1","ENST00000318560.6",1.67197170645447,2472,2280,2279,-1113,-1114,-3105,192,3392,1991
"chr9",130884591,"ABL1","ENST00000318560.6",1.67816091954023,2493,2301,2300,-1092,-1093,-3084,192,3392,1991
"chr9",130884599,"ABL1","ENST00000318560.6",1.68051871500147,2501,2309,2308,-1084,-1085,-3076,192,3392,1991
"chr9",130884627,"ABL1","ENST00000318560.6",1.68877099911583,2529,2337,2336,-1056,-1057,-3048,192,3392,1991
"chr9",130884630,"ABL1","ENST00000318560.6",1.68965517241379,2532,2340,2339,-1053,-1054,-3045,192,3392,1991
"chr9",130884631,"ABL1","ENST00000318560.6",1.68994989684645,2533,2341,2340,-1052,-1053,-3044,192,3392,1991
"chr9",130884643,"ABL1","ENST00000318560.6",1.69348659003831,2545,2353,2352,-1040,-1041,-3032,192,3392,1991
"chr9",130884685,"ABL1","ENST00000318560.6",1.70586501620984,2587,2395,2394,-998,-999,-2990,192,3392,1991
"chr9",130884687,"ABL1","ENST00000318560.6",1.70645446507515,2589,2397,2396,-996,-997,-2988,192,3392,1991
"chr9",130884689,"ABL1","ENST00000318560.6",1.70704391394047,2591,2399,2398,-994,-995,-2986,192,3392,1991
"chr9",130884703,"ABL1","ENST00000318560.6",1.71117005599764,2605,2413,2412,-980,-981,-2972,192,3392,1991
